YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,SCHEDULED_TIME,WHEELS_ON,ARRIVAL_TIME,CANCELLED,CANCELLATION_REASON
2015,1,1,4,MQ,2962,N609MQ,CLL,DFW,0600,,60,,,1,B
2015,1,1,4,MQ,3014,N908MQ,HOU,DFW,0600,,70,,,1,B
2015,1,1,4,MQ,3015,N825MQ,DFW,BTR,0600,,78,,,1,B
2015,1,1,4,MQ,3079,N646MQ,JLN,DFW,0600,,80,,,1,B
2015,1,1,4,MQ,3189,N532MQ,CID,DFW,0600,,140,,,1,B
2015,1,1,4,MQ,3302,N649MQ,MLI,DFW,0600,,145,,,1,B
2015,1,1,4,MQ,3338,N925MQ,GSP,DFW,0600,,170,,,1,B
2015,1,1,4,MQ,3350,N830MQ,RDU,JFK,0600,0555,95,0731,0738,0,
2015,1,1,4,MQ,3355,N618MQ,CVG,MIA,0600,0556,153,0814,0826,0,
2015,1,1,4,MQ,3251,N615MQ,MHK,DFW,0600,,100,,,1,B
2015,1,1,4,MQ,3377,N631MQ,MOB,DFW,0600,,110,,,1,B
2015,1,1,4,MQ,3441,N698MQ,TLH,DFW,0600,,150,,,1,B
2015,1,1,4,MQ,3540,N602MQ,PNS,MIA,0600,0555,103,0826,0831,0,
2015,1,1,4,MQ,3488,N620MQ,BHM,MIA,0600,0600,117,0846,0852,0,
2015,1,1,4,MQ,3597,N612MQ,CVG,DFW,0600,,165,,,1,B
2015,1,1,4,MQ,3611,N902MQ,CAE,DFW,0600,,185,,,1,B
2015,1,1,4,MQ,3678,N625MQ,TXK,DFW,0600,,60,,,1,B
2015,1,1,4,NK,188,N505NK,OAK,LAS,0600,0551,83,0709,0715,0,
2015,1,1,4,NK,925,N634NK,DFW,OAK,0600,0600,238,0721,0729,0,
2015,1,1,4,NK,943,N605NK,ACY,RSW,0600,0742,171,1013,1017,0,
2015,1,1,4,NK,316,N601NK,DTW,LGA,0600,0558,98,0716,0836,0,
2015,1,1,4,NK,972,N606NK,DFW,FLL,0600,0603,159,1010,1014,0,
2015,1,1,4,OO,2622,N492SW,SMF,LAX,0600,0551,90,0723,0728,0,
2015,1,1,4,OO,6360,N952SW,RAP,DEN,0600,0600,82,0722,0730,0,
2015,1,1,4,OO,6369,N763SK,TUS,SFO,0600,0604,134,0714,0720,0,
2015,1,1,4,OO,5330,N652BR,EAU,ORD,0600,0552,79,0644,0650,0,
2015,1,1,4,OO,5292,N971SW,DLH,ORD,0600,0556,96,0725,0732,0,
2015,1,1,4,OO,6276,N715SK,FSD,ORD,0600,0557,96,0731,0738,0,
2015,1,1,4,OO,6235,N114SY,AUS,SFO,0600,0556,249,0750,0753,0,
2015,1,1,4,OO,3489,N227AG,FAT,SEA,0600,0557,130,0809,0813,0,
2015,1,1,4,OO,3461,N223AG,ONT,PDX,0600,0550,147,0804,0808,0,
2015,1,1,4,OO,7423,N427SW,INL,BRD,0600,0550,58,0651,0655,0,
2015,1,1,4,OO,5318,N946SW,CMX,ORD,0600,,87,,,1,B
2015,1,1,4,OO,5445,N579SW,SMF,SFO,0600,,52,,,1,A
2015,1,1,4,OO,5242,N744SK,BOI,LAX,0600,0639,130,0732,0740,0,
2015,1,1,4,OO,5462,N929EV,SPI,ORD,0600,0604,64,0703,0709,0,
2015,1,1,4,OO,5466,N568SW,CLD,LAX,0600,0654,51,0806,0819,0,
2015,1,1,4,OO,5550,N594SW,COD,DEN,0600,0559,93,0724,0732,0,
2015,1,1,4,OO,5574,N563SW,FAT,SFO,0600,0600,74,0717,0721,0,
2015,1,1,4,MQ,3221,N682MQ,CMH,MIA,0600,0555,166,0829,0835,0,
2015,1,1,4,MQ,3224,N631MQ,LRD,DFW,0600,,80,,,1,B
2015,1,1,4,OO,5522,N796SK,PSC,DEN,0600,0601,142,0918,0926,0,
2015,1,1,4,OO,5592,N494CA,CPR,DEN,0600,0604,72,0714,0721,0,
2015,1,1,4,OO,5604,N292SW,ACV,SFO,0600,0550,83,0728,0733,0,
2015,1,1,4,OO,5170,N791SK,DAL,IAH,0600,0622,68,0715,0720,0,
2015,1,1,4,OO,5429,N958SW,PAH,ORD,0600,0551,93,0705,0710,0,
2015,1,1,4,OO,5435,N976SW,PSC,SFO,0600,0556,127,0802,0806,0,
2015,1,1,4,OO,6378,N767SK,CID,ORD,0600,0610,68,0701,0707,0,
2015,1,1,4,OO,6401,N740SK,EUG,SFO,0600,0557,96,0725,0729,0,
2015,1,1,4,OO,6332,N708SK,DFW,DEN,0600,0556,125,0703,0714,0,
2015,1,1,4,OO,6346,N291SW,MRY,SFO,0600,0555,46,0629,0634,0,
2015,1,1,4,OO,6465,N495CA,SLC,LAX,0600,0604,132,0701,0706,0,
2015,1,1,4,OO,7392,N438SW,ESC,DTW,0600,0558,87,0700,0706,0,
2015,1,1,4,OO,6403,N983SW,MFR,SFO,0600,0557,89,0718,0723,0,
2015,1,1,4,OO,6497,N913SW,FAT,DEN,0600,0559,145,0945,0958,0,
2015,1,1,4,UA,576,N817UA,SFO,EWR,0601,0552,331,1401,1409,0,
2015,1,1,4,UA,1410,N76523,LAS,IAH,0601,0601,175,1043,1049,0,
2015,1,1,4,UA,1689,N39461,EWR,SFO,0601,0602,399,0908,0920,0,
2015,1,1,4,EV,6020,N11121,ISN,DEN,0601,0559,129,0651,0701,0,
2015,1,1,4,HA,113,N486HA,HNL,LIH,0601,0557,37,0630,0636,0,
2015,1,1,4,OO,5629,N726SK,PSP,SFO,0601,0632,94,0748,0752,0,
2015,1,1,4,OO,6420,N924SW,PSP,DEN,0601,0812,131,1107,1136,0,
2015,1,1,4,UA,223,N816UA,SAT,IAH,0602,0610,58,0655,0700,0,
2015,1,1,4,UA,996,N406UA,LAX,EWR,0603,0603,319,1342,1350,0,
2015,1,1,4,UA,1721,N75425,LAX,SFO,0603,0601,87,0708,0716,0,
2015,1,1,4,EV,4390,N15986,CLE,IAD,0603,0558,82,0700,0724,0,
2015,1,1,4,EV,5732,N833AS,CAE,IAD,0603,0605,82,0728,0732,0,
2015,1,1,4,F9,756,N948FR,PHX,DEN,0603,0603,107,0747,0754,0,
2015,1,1,4,UA,234,N838UA,SMF,IAH,0605,0613,216,1155,1200,0,
2015,1,1,4,UA,415,N509UA,JFK,SFO,0605,0605,404,0933,0945,0,
2015,1,1,4,US,647,N664AW,BOS,PHX,0605,0614,369,1023,1027,0,
2015,1,1,4,US,829,N723UW,BOS,CLT,0605,0601,147,0826,0829,0,
2015,1,1,4,US,1743,N839AW,DTW,MIA,0605,0601,186,0840,0845,0,
2015,1,1,4,UA,1023,N73276,FLL,EWR,0605,0600,174,0843,0849,0,
2015,1,1,4,WN,2505,N467WN,GEG,DEN,0605,0604,140,0909,0916,0,
2015,1,1,4,WN,239,N653SW,SAT,STL,0605,0559,120,0739,0743,0,
2015,1,1,4,WN,474,N614SW,ONT,DEN,0605,0609,140,0918,0925,0,
2015,1,1,4,UA,1245,N39726,CLE,EWR,0605,0602,91,0707,0715,0,
2015,1,1,4,US,560,N663AW,DFW,PHX,0605,0612,157,0747,0750,0,
2015,1,1,4,AA,310,N201AA,MFE,DFW,0605,,95,,,1,B
2015,1,1,4,AA,375,N4WLAA,STL,DFW,0605,0557,120,0742,0748,0,
2015,1,1,4,AA,378,N3BGAA,SJU,MIA,0605,0557,165,0741,0801,0,
2015,1,1,4,AA,1291,N4XYAA,MKE,DFW,0605,0605,175,0837,0849,0,
2015,1,1,4,AS,320,N622AS,SEA,SFO,0605,0602,125,0800,0807,0,
2015,1,1,4,AS,602,N407AS,SEA,LAS,0605,0602,140,0820,0825,0,
2015,1,1,4,B6,233,N247JB,BTV,JFK,0605,0553,88,0655,0717,0,
2015,1,1,4,B6,601,N559JB,JFK,FLL,0605,0603,188,0848,0911,0,
2015,1,1,4,B6,735,N821JB,SFO,LGB,0605,0557,81,0709,0712,0,
2015,1,1,4,B6,922,N809JB,PBI,BOS,0605,0621,172,0917,0925,0,
2015,1,1,4,B6,1184,N641JB,MCO,JFK,0605,0600,146,0826,0841,0,
2015,1,1,4,B6,1434,N503JB,SJU,MCO,0605,0738,188,0935,0941,0,
2015,1,1,4,DL,1065,N975DL,BDL,ATL,0605,0601,172,0825,0831,0,
2015,1,1,4,DL,1456,N3759,RDU,ATL,0605,0701,90,0809,0814,0,
2015,1,1,4,DL,1723,N336NB,SFO,SLC,0605,0604,109,0847,0852,0,
2015,1,1,4,EV,4642,N14143,TUS,IAH,0605,0613,142,0939,0946,0,
2015,1,1,4,EV,4928,N933EV,PIA,ATL,0605,0600,116,0832,0837,0,
2015,1,1,4,F9,609,N223FR,IND,DEN,0605,0556,177,0635,0643,0,
2015,1,1,4,F9,821,N920FR,MCI,DEN,0605,0607,109,0653,0700,0,
2015,1,1,4,F9,133,N951FR,DFW,DEN,0605,0702,122,0751,0759,0,
2015,1,1,4,MQ,2881,N907MQ,FSM,DFW,0605,,70,,,1,B
2015,1,1,4,MQ,2771,N667MQ,AEX,DFW,0605,,80,,,1,B
2015,1,1,4,MQ,3288,N838MQ,SPS,DFW,0605,,45,,,1,B
2015,1,1,4,MQ,3328,N640MQ,ACT,DFW,0605,,45,,,1,B
2015,1,1,4,MQ,3408,N625MQ,SJT,DFW,0605,,60,,,1,B
2015,1,1,4,MQ,3643,N923MQ,JAN,DFW,0605,,100,,,1,B
2015,1,1,4,HA,286,N480HA,HNL,OGG,0605,0600,36,0634,0640,0,
2015,1,1,4,OO,5181,N788SK,OKC,LAX,0605,0602,199,0727,0733,0,
2015,1,1,4,OO,6499,N945SW,FAR,DEN,0605,0610,141,0709,0723,0,
2015,1,1,4,UA,1160,N76522,SFO,IAH,0606,0601,233,1133,1157,0,
2015,1,1,4,UA,1601,N37466,EWR,FLL,0606,0558,189,0834,0838,0,
2015,1,1,4,OO,6461,N959SW,MTJ,DEN,0606,0559,69,0707,0717,0,
2015,1,1,4,NK,606,N623NK,RSW,DTW,0607,0601,166,0850,0900,0,
2015,1,1,4,OO,7389,N561SW,GCC,RKS,0607,0602,77,0711,0715,0,
2015,1,1,4,UA,220,N813UA,MSY,EWR,0608,0606,172,0938,0946,0,
2015,1,1,4,UA,654,N422UA,ORD,MCO,0608,0603,163,0921,0930,0,
2015,1,1,4,EV,6119,N16951,RIC,ORD,0608,0608,137,0723,0729,0,
2015,1,1,4,OO,5456,N920SW,RDM,SFO,0608,0559,102,0721,0727,0,
2015,1,1,4,HA,205,N484HA,OGG,HNL,0609,0601,32,0632,0637,0,
2015,1,1,4,OO,4494,N431SW,SJC,SLC,0609,0559,122,0916,0923,0,
2015,1,1,4,OO,5370,N979SW,ORD,MBS,0610,0607,66,0757,0803,0,
2015,1,1,4,US,1709,N677AW,EWR,CLT,0610,0616,121,0820,0826,0,
2015,1,1,4,WN,828,N8303R,PHX,BWI,0610,0610,250,1152,1156,0,
2015,1,1,4,UA,1632,N37464,SEA,IAD,0610,0605,294,1330,1335,0,
2015,1,1,4,UA,1725,N72405,LAS,SFO,0610,0606,96,0721,0726,0,
2015,1,1,4,AA,168,N5BSAA,DFW,MIA,0610,0603,163,0922,0935,0,
2015,1,1,4,AA,1315,N424AA,BNA,DFW,0610,,135,,,1,B
2015,1,1,4,AA,1336,N3LCAA,PHX,DFW,0610,0603,135,0909,0919,0,
2015,1,1,4,AA,1619,N3AMAA,BOS,MIA,0610,0605,216,0917,0929,0,
2015,1,1,4,AA,1686,N4XXAA,LAX,STL,0610,0609,215,1131,1134,0,
2015,1,1,4,AS,345,N469AS,OAK,SEA,0610,0608,119,0756,0801,0,
2015,1,1,4,AS,454,N442AS,SEA,LAX,0610,0611,155,0832,0841,0,
2015,1,1,4,B6,57,N348JB,BOS,IAD,0610,0603,111,0734,0737,0,
2015,1,1,4,B6,24,N923JB,LAX,JFK,0610,0620,314,1409,1413,0,
2015,1,1,4,B6,1279,N355JB,DCA,FLL,0610,0603,155,0825,0831,0,
2015,1,1,4,B6,1836,N281JB,DTW,BOS,0610,0603,118,0729,0733,0,
2015,1,1,4,AA,1361,N3KYAA,BNA,LAX,0610,0607,285,0832,0847,0,
2015,1,1,4,DL,327,N692DL,PHL,ATL,0610,0608,155,0807,0814,0,
2015,1,1,4,DL,1492,N819DN,PHX,MSP,0610,0756,186,1141,1149,0,
2015,1,1,4,B6,1554,N760JB,SJU,FLL,0610,0625,163,0805,0812,0,
2015,1,1,4,EV,4556,N41104,VPS,IAH,0610,0607,119,0757,0806,0,
2015,1,1,4,EV,6071,N14186,GUC,DEN,0610,0617,59,0710,0721,0,
2015,1,1,4,F9,1252,N910FR,MIA,LGA,0610,0648,175,0931,0945,0,
2015,1,1,4,MQ,3323,N613MQ,RIC,MIA,0610,0609,161,0831,0836,0,
2015,1,1,4,MQ,3601,N530MQ,DTW,LGA,0610,0603,105,0723,0730,0,
2015,1,1,4,MQ,3551,N663MQ,ORF,MIA,0610,0605,156,0838,0842,0,
2015,1,1,4,OO,5572,N970SW,MOT,DEN,0610,0600,133,0644,0654,0,
2015,1,1,4,AA,1312,N021AA,STL,MIA,0611,0603,169,0923,0932,0,
2015,1,1,4,B6,269,N834JB,BOS,FLL,0611,0607,213,0918,0924,0,
2015,1,1,4,EV,4506,N12552,MLU,IAH,0612,0641,73,0742,0753,0,
2015,1,1,4,OO,5337,N961SW,MAF,DEN,0612,,116,,,1,B
2015,1,1,4,NK,562,N510NK,LAX,LAS,0613,0608,68,0706,0712,0,
2015,1,1,4,UA,416,N496UA,PDX,ORD,0614,0612,235,1149,1156,0,
2015,1,1,4,B6,1403,N763JB,JFK,SJU,0614,0612,223,1029,1034,0,
2015,1,1,4,HA,107,N476HA,KOA,HNL,0614,0620,42,0701,0707,0,
2015,1,1,4,OO,4681,N783CA,EUG,SLC,0614,0607,115,0855,0859,0,
2015,1,1,4,US,1754,N815AW,RNO,PHX,0615,0605,107,0853,0857,0,
2015,1,1,4,US,1789,N543UW,PHX,CLT,0615,0629,228,1144,1156,0,
2015,1,1,4,WN,1966,N466WN,CMH,ATL,0615,0831,110,0949,1001,0,
2015,1,1,4,WN,2351,N7728D,HOU,ATL,0615,0612,110,0850,0858,0,
2015,1,1,4,WN,137,N621SW,HOU,PHX,0615,0613,175,0802,0806,0,
2015,1,1,4,AA,1125,N3KCAA,DTW,DFW,0615,,185,,,1,B
2015,1,1,4,AA,1165,N3ACAA,BOS,JFK,0615,0613,75,0713,0717,0,
2015,1,1,4,AA,1581,N3KGAA,DFW,DCA,0615,,164,,,1,B
2015,1,1,4,AA,2253,N437AA,MSP,DFW,0615,0618,165,0845,0854,0,
2015,1,1,4,AS,504,N627AS,SEA,SNA,0615,0609,155,0840,0845,0,
2015,1,1,4,B6,99,N274JB,BDL,DCA,0615,0607,100,0727,0732,0,
2015,1,1,4,B6,962,N709JB,SJU,BOS,0615,0731,247,1047,1052,0,
2015,1,1,4,B6,2006,N566JB,FLL,EWR,0615,0615,165,0903,0908,0,
2015,1,1,4,DL,828,N910AT,MOB,ATL,0615,0613,68,0804,0810,0,
2015,1,1,4,DL,978,N693DL,SAN,SLC,0615,0611,121,0900,0906,0,
2015,1,1,4,DL,985,N352NW,LAS,SLC,0615,0609,86,0822,0828,0,
2015,1,1,4,DL,1275,N920DN,DCA,DTW,0615,0609,100,0747,0758,0,
2015,1,1,4,DL,2384,N361NB,SMF,SLC,0615,0608,98,0904,0909,0,
2015,1,1,4,DL,1610,N385DN,DEN,DTW,0615,0613,184,1029,1035,0,
2015,1,1,4,DL,1866,N827DN,SFO,ATL,0615,0616,270,1338,1342,0,
2015,1,1,4,DL,1919,N321NB,LGA,MSP,0615,0611,189,0816,0820,0,
2015,1,1,4,EV,2522,N879AS,LAW,DFW,0615,1219,55,1316,1326,0,
2015,1,1,4,EV,2512,N901EV,BRO,DFW,0615,0604,95,0721,0726,0,
2015,1,1,4,EV,2572,N876AS,PIB,MEI,0615,0607,45,0646,0649,0,
2015,1,1,4,EV,4531,N14204,CHS,IAH,0615,0623,172,0833,0843,0,
2015,1,1,4,EV,4655,N13202,MEM,IAH,0615,0621,110,0802,0814,0,
2015,1,1,4,EV,5123,N847AS,MGM,ATL,0615,0609,51,0749,0754,0,
2015,1,1,4,F9,582,N221FR,SLC,DEN,0615,0617,92,0754,0801,0,
2015,1,1,4,F9,439,N931FR,OMA,DEN,0615,0609,105,0641,0648,0,
2015,1,1,4,MQ,2958,N657MQ,FAR,DFW,0615,,180,,,1,B
2015,1,1,4,MQ,3432,N546MQ,DCA,JFK,0615,0859,63,0950,0959,0,
2015,1,1,4,MQ,3613,N932MQ,MSN,DFW,0615,,160,,,1,B
2015,1,1,4,MQ,3568,N528MQ,CMH,LGA,0615,0610,95,0724,0730,0,
2015,1,1,4,OO,5348,N562SW,SBP,LAX,0615,0613,71,0711,0717,0,
2015,1,1,4,OO,5256,N789SK,COS,IAH,0615,0614,139,0942,0947,0,
2015,1,1,4,OO,4747,N810SK,OAK,SLC,0615,0612,110,0857,0904,0,
2015,1,1,4,OO,5464,N296SW,LAR,DEN,0615,0611,53,0709,0719,0,
2015,1,1,4,OO,5608,N930SW,SAN,LAX,0615,0614,52,0655,0702,0,
2015,1,1,4,OO,5636,N237SW,BFL,SFO,0615,0608,95,0737,0740,0,
2015,1,1,4,OO,6571,N886AS,DRO,PHX,0615,0631,84,0829,0835,0,
2015,1,1,4,OO,6573,N468CA,MRY,PHX,0615,0610,106,0837,0846,0,
2015,1,1,4,OO,6616,N897SK,FAT,PHX,0615,0614,100,0900,0905,0,
2015,1,1,4,NK,612,N635NK,MSP,ORD,0616,0618,89,0717,0726,0,
2015,1,1,4,NK,940,N508NK,DFW,ORD,0616,0619,139,0807,0818,0,
2015,1,1,4,OO,6368,N874AS,BIS,DEN,0617,0613,120,0648,0708,0,
2015,1,1,4,HA,101,N492HA,ITO,HNL,0618,0617,49,0703,0708,0,
2015,1,1,4,B6,762,N775JB,PBI,LGA,0619,0631,158,0903,0908,0,
2015,1,1,4,OO,5249,N118SY,SAT,ORD,0619,0648,172,0857,0908,0,
2015,1,1,4,UA,207,N446UA,FLL,IAH,0620,0614,171,0801,0806,0,
2015,1,1,4,US,1931,N833AW,BUF,CLT,0620,0625,119,0815,0823,0,
2015,1,1,4,UA,732,N824UA,SEA,ORD,0620,0613,236,1141,1148,0,
2015,1,1,4,WN,698,N422WN,CMH,FLL,0620,0623,170,0858,0901,0,
2015,1,1,4,WN,799,N7736A,LAS,HOU,0620,0618,170,1104,1108,0,
2015,1,1,4,WN,687,N789SW,PVD,MCO,0620,0631,190,0919,0926,0,
2015,1,1,4,WN,823,N7707C,SAN,BWI,0620,0620,295,1346,1352,0,
2015,1,1,4,WN,603,N461WN,SAN,MDW,0620,0617,250,1154,1201,0,
2015,1,1,4,WN,885,N276WN,SMF,PHX,0620,0615,120,0903,0910,0,
2015,1,1,4,UA,1192,N69804,SAN,DEN,0620,0618,145,0926,0936,0,
2015,1,1,4,UA,1568,N24212,SAN,EWR,0620,0615,320,1346,1358,0,
2015,1,1,4,US,460,N640AW,SJC,PHX,0620,0614,113,0859,0904,0,
2015,1,1,4,AA,269,N557AA,SJC,DFW,0620,,215,,,1,B
2015,1,1,4,AA,1186,N5CPAA,DFW,BOS,0620,0614,205,1035,1040,0,
2015,1,1,4,AA,1390,N496AA,SAN,DFW,0620,0612,185,1057,1101,0,
2015,1,1,4,AA,2420,N3ERAA,LAX,DFW,0620,0619,180,1103,1119,0,
2015,1,1,4,AS,545,N519AS,ONT,SEA,0620,0613,160,0840,0850,0,
2015,1,1,4,AA,955,N3AAAA,RDU,MIA,0620,0612,130,0836,0840,0,
2015,1,1,4,DL,2129,N911DA,ROC,ATL,0620,0623,151,0836,0841,0,
2015,1,1,4,DL,1518,N591NW,MCO,ATL,0620,0613,91,0736,0742,0,
2015,1,1,4,DL,1588,N327NB,DCA,MSP,0620,0619,165,0807,0811,0,
2015,1,1,4,EV,4468,N14125,CAE,IAH,0620,0621,161,0820,0825,0,
2015,1,1,4,EV,5534,N695CA,BTR,ATL,0620,0620,88,0829,0834,0,
2015,1,1,4,F9,1338,N906FR,IAD,MSP,0620,0609,165,0743,0750,0,
2015,1,1,4,MQ,3205,N680MQ,SAV,DFW,0620,,185,,,1,B
2015,1,1,4,MQ,3173,N614MQ,GRI,DFW,0620,,120,,,1,B
2015,1,1,4,NK,470,N534NK,PDX,SAN,0620,0616,140,0823,0828,0,
2015,1,1,4,NK,742,N632NK,DFW,MSP,0620,0625,139,0831,0834,0,
2015,1,1,4,OO,4762,N935SW,PSP,SLC,0620,0630,106,0910,0915,0,
2015,1,1,4,OO,4716,N8903A,ISN,MSP,0620,0617,117,0804,0810,0,
2015,1,1,4,OO,5616,N961SW,HLN,DEN,0620,0620,118,0807,0821,0,
2015,1,1,4,UA,1026,N39423,MCO,IAH,0621,0637,153,0807,0814,0,
2015,1,1,4,B6,1481,N318JB,BOS,RIC,0621,0616,113,0758,0803,0,
2015,1,1,4,F9,344,N932FR,BZN,DEN,0622,0613,93,0733,0743,0,
2015,1,1,4,OO,4624,N822SK,FAT,SLC,0622,0620,108,0918,0922,0,
2015,1,1,4,OO,6372,N742SK,FSD,DEN,0622,0626,110,0700,0710,0,
2015,1,1,4,NK,200,N530NK,IAH,ORD,0623,0620,152,0830,0840,0,
2015,1,1,4,UA,206,N487UA,EWR,IAH,0624,0623,239,0916,0920,0,
2015,1,1,4,DL,1515,N902DE,PIT,DTW,0624,0621,86,0711,0719,0,
2015,1,1,4,US,1982,N152UW,FLL,CLT,0625,0616,117,0802,0812,0,
2015,1,1,4,UA,525,N471UA,MIA,EWR,0625,0624,181,0911,0929,0,
2015,1,1,4,WN,871,N7814B,DEN,ATL,0625,0625,175,1052,1101,0,
2015,1,1,4,WN,343,N8649A,MDW,PHX,0625,0625,240,0931,0936,0,
2015,1,1,4,US,598,N561UW,LAX,PHL,0625,0624,299,1358,1407,0,
2015,1,1,4,AA,127,N3GHAA,IAD,DFW,0625,0622,210,0856,0912,0,
2015,1,1,4,AA,387,N4XXAA,LAX,AUS,0625,,175,,,1,A
2015,1,1,4,AA,1079,N3KKAA,CLT,DFW,0625,0620,175,0816,0827,0,
2015,1,1,4,AA,1207,N3DPAA,PHL,DFW,0625,0909,235,1156,1207,0,
2015,1,1,4,AA,1343,N3GLAA,DFW,CLT,0625,0618,140,0923,0927,0,
2015,1,1,4,AA,1635,N025AA,ATL,DFW,0625,,150,,,1,B
2015,1,1,4,AA,2379,N3KPAA,RDU,DFW,0625,0618,195,0831,0845,0,
2015,1,1,4,AA,2272,N514AA,SAT,DFW,0625,0619,70,0708,0713,0,
2015,1,1,4,AS,124,N593AS,FAI,SEA,0625,0614,205,1051,1054,0,
2015,1,1,4,B6,70,N228JB,FLL,BOS,0625,0624,180,0926,0930,0,
2015,1,1,4,B6,966,N580JB,RSW,BOS,0625,0628,178,0920,0926,0,
2015,1,1,4,DL,891,N924DN,MIA,ATL,0625,0621,120,0801,0806,0,
2015,1,1,4,DL,2234,N970DL,BWI,MSP,0625,0709,171,0848,0852,0,
2015,1,1,4,DL,2480,N979AT,MDT,ATL,0625,0619,146,0811,0816,0,
2015,1,1,4,B6,2180,N368JB,EWR,BOS,0625,0619,68,0715,0722,0,
2015,1,1,4,EV,5221,N921EV,SCE,DTW,0625,0610,87,0720,0727,0,
2015,1,1,4,F9,308,N935FR,GEG,DEN,0625,0618,132,0924,0931,0,
2015,1,1,4,MQ,3609,N836MQ,LEX,DFW,0625,,160,,,1,B
2015,1,1,4,MQ,3634,N606MQ,VPS,DFW,0625,,135,,,1,B
2015,1,1,4,NK,969,N516NK,BWI,ORD,0625,0619,129,0727,0738,0,
2015,1,1,4,OO,6557,N889AS,SBA,PHX,0625,0622,90,0855,0907,0,
2015,1,1,4,OO,6564,N896SK,SBP,PHX,0625,0617,101,0849,0855,0,
2015,1,1,4,EV,4418,N14153,PNS,IAH,0626,0620,106,0759,0808,0,
2015,1,1,4,OO,6230,N727SK,COS,DEN,0626,0620,53,0701,0710,0,
2015,1,1,4,EV,3272,N23139,CLE,ORD,0627,0623,87,0638,0644,0,
2015,1,1,4,HA,104,N477HA,LIH,HNL,0628,0621,32,0645,0651,0,
2015,1,1,4,OO,7396,N675BR,TWF,SLC,0628,0627,52,0718,0721,0,
2015,1,1,4,DL,1592,N723TW,SAN,ATL,0629,0628,241,1306,1311,0,
2015,1,1,4,UA,195,N69818,BDL,ORD,0630,0641,159,0810,0814,0,
2015,1,1,4,US,649,N912UY,LAX,PHX,0630,0625,79,0835,0853,0,
2015,1,1,4,US,674,N831AW,EWR,PHX,0630,0630,341,1030,1033,0,
2015,1,1,4,US,835,N293AY,PHL,CLT,0630,0630,104,0804,0812,0,
2015,1,1,4,UA,572,N404UA,AUS,IAH,0630,0658,61,0746,0751,0,
2015,1,1,4,UA,577,N458UA,SFO,EWR,0630,0746,329,1547,1554,0,
2015,1,1,4,OO,5628,N507CA,RNO,SFO,0630,0619,73,0733,0737,0,
2015,1,1,4,WN,4570,N8611F,SEA,MDW,0630,0634,240,1216,1221,0,
2015,1,1,4,WN,660,N275WN,SJU,TPA,0630,0629,190,0838,0843,0,
2015,1,1,4,UA,1231,N17229,HNL,LAX,0630,0632,338,1338,1353,0,
2015,1,1,4,US,401,N732US,CLT,PHL,0630,0623,93,0758,0802,0,
2015,1,1,4,US,433,N601AW,JFK,PHX,0630,0628,348,1019,1023,0,
2015,1,1,4,US,567,N524UW,SAN,PHX,0630,0623,83,0828,0900,0,
2015,1,1,4,US,595,N519UW,ONT,PHX,0630,0914,74,1116,1120,0,
2015,1,1,4,AA,148,N3EJAA,MIA,CLT,0630,0624,125,0815,0824,0,
2015,1,1,4,AA,330,N3EWAA,PBI,ORD,0630,0626,190,0829,0848,0,
2015,1,1,4,AA,1381,N492AA,EWR,DFW,0630,0627,245,0936,0945,0,
2015,1,1,4,AS,157,N762AS,ANC,OTZ,0630,0622,102,0757,0802,0,
2015,1,1,4,AS,499,N551AS,SAN,SEA,0630,0627,180,0908,0921,0,
2015,1,1,4,AS,573,N467AS,SAN,PDX,0630,0624,160,0857,0902,0,
2015,1,1,4,B6,23,N937JB,JFK,LAX,0630,0627,377,0941,0951,0,
2015,1,1,4,B6,1099,N508JB,LGA,MCO,0630,0629,181,0858,0901,0,
2015,1,1,4,B6,929,N526JB,JFK,RSW,0630,0628,195,0924,0928,0,
2015,1,1,4,B6,1285,N184JB,BOS,PIT,0630,0649,118,0826,0830,0,
2015,1,1,4,DL,418,N706TW,SFO,JFK,0630,0628,325,1427,1435,0,
2015,1,1,4,DL,783,N962DN,MSP,ATL,0630,0626,158,0944,0952,0,
2015,1,1,4,DL,1984,N946DN,AUS,ATL,0630,0625,127,0911,0915,0,
2015,1,1,4,DL,2114,N397DA,COS,ATL,0630,0632,175,1113,1118,0,
2015,1,1,4,DL,2283,N695DL,DTW,ATL,0630,0628,135,0808,0814,0,
2015,1,1,4,DL,2370,N339NB,MSY,LGA,0630,0624,168,0954,1015,0,
2015,1,1,4,DL,1598,N669DN,SEA,ATL,0630,0631,275,1405,1418,0,
2015,1,1,4,DL,1809,N970AT,EWR,ATL,0630,0629,167,0835,0839,0,
2015,1,1,4,DL,1872,N6705Y,TPA,ATL,0630,0629,88,0739,0743,0,
2015,1,1,4,EV,2549,N909EV,BPT,DFW,0630,0630,70,0729,0741,0,
2015,1,1,4,EV,3261,N13123,RIC,IAD,0630,0629,57,0706,0720,0,
2015,1,1,4,EV,3929,N13118,EWR,JAX,0630,0630,159,0850,0856,0,
2015,1,1,4,EV,4306,N13970,GPT,IAH,0630,0623,87,0744,0752,0,
